Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-Sep-24,23886,23921.6,23829.5,23859.5,80269626,8877.65
06-Sep-24,23750.8,23855.2,23473,23529.75,145448339,14360.6
09-Sep-24,23524.05,23735.25,23441.55,23722.15,115810933,11896.11
10-Sep-24,23806.95,23807.4,23559.2,23649.4,107000775,12159.03
11-Sep-24,23625.7,23725.35,23542.4,23582.5,92497878,9702.66
12-Sep-24,23712.2,23990.25,23578.45,23945.6,110716176,13032.11
13-Sep-24,24021.25,24021.25,23855.8,23979.55,89232373,10730.61
16-Sep-24,24034.35,24081.1,23932.7,23989.85,74798263,9644.32
17-Sep-24,24022.5,24049.7,23939.75,23991.55,93127400,10611.1
18-Sep-24,24006.25,24412.6,23998.25,24326.9,121896458,15091.81
19-Sep-24,24399.55,24584.45,24333.25,24403.65,124885348,12976.91
20-Sep-24,24488.1,24905.35,24407.7,24789.2,222403201,28593.93
23-Sep-24,24857.95,24994.25,24790.9,24953.1,84338706,9747.51
24-Sep-24,24959.65,25038.2,24849.35,24883.65,95629728,12032.88
25-Sep-24,24814.95,25007.8,24813.55,24987.75,86641857,10448.46
26-Sep-24,24965.45,25201.95,24945.9,25155.45,111201746,12242.85
27-Sep-24,25127.05,25127.05,24873.2,24907.95,128626962,15337.54
30-Sep-24,24799.25,24851.25,24459.5,24480.3,102202043,10772.16
01-Oct-24,24410.5,24609.1,24410.5,24477.45,95489163,10431.22
03-Oct-24,24215.25,24326.25,23819.8,23881.55,140588740,15554.27
04-Oct-24,23795.3,24035.75,23560,23621.8,119949985,14310.18
07-Oct-24,23641.4,23744.85,23120.5,23221.1,193257578,20314.84
08-Oct-24,23311.7,23511.05,23213.55,23452.85,116263195,11655.88
09-Oct-24,23518.15,23824.35,23467.55,23546,165527213,13405.41
10-Oct-24,23631.25,23821.15,23572.05,23764.65,70856385,8597.14
11-Oct-24,23740.95,23762.6,23527,23612.55,63649742,8070.13
14-Oct-24,23654.15,23888.55,23630.75,23857.55,65049513,8251.88
15-Oct-24,23948.05,23954.5,23808.65,23863.45,74864909,10406.53
16-Oct-24,23805.35,23983.75,23805.3,23882.35,63875340,9343.87
17-Oct-24,23904.35,23924.5,23531.35,23583.75,77545489,9186.7
18-Oct-24,23550.8,23987.5,23428.9,23938.1,85970527,11111.36
21-Oct-24,24096.8,24213.8,23899.1,23954.7,88679280,13849.44
22-Oct-24,24000.4,24124.75,23662.85,23700.35,112487989,15025.57
23-Oct-24,23597.25,23903.55,23597.05,23752,92753852,12834.3
24-Oct-24,23771.45,23965.75,23731.05,23854.15,73698372,9780.61
25-Oct-24,23910.3,23990.3,23551.05,23732.7,90781661,11415
28-Oct-24,23887.7,24033.55,23826.25,23861.85,108471510,13163.43
29-Oct-24,23877.95,24379.95,23799.8,24357.8,138055947,16615.06
30-Oct-24,24208.5,24308.9,23994.55,24037.4,99743211,12286.5
31-Oct-24,23966.85,24058.05,23804.8,23886.55,89087572,11193.92
01-Nov-24,23920.95,24019.45,23878.15,23947.6,7264539,813.71
04-Nov-24,23997.9,23997.95,23606.9,23660.25,84073127,10354.62
05-Nov-24,23579.1,24174,23419.8,24128.9,124281812,15332.02
06-Nov-24,24218.35,24257.05,24097.95,24181.2,80546005,10142.95
07-Nov-24,24134,24194.6,23871.85,23966.6,66710438,8073.59
08-Nov-24,23948.5,24037.05,23801.55,23834.55,77579598,8730.94
11-Nov-24,23828.7,24145.25,23727.85,23959.95,94778370,9483.56
12-Nov-24,24050.7,24091.8,23486.25,23563.65,85259942,10570.7
13-Nov-24,23516.2,23632.35,23053.55,23138.4,91525788,10874.82
14-Nov-24,23100.15,23365.1,23089.55,23200.3,68543036,8145.98
18-Nov-24,23270.25,23347.9,23194.6,23257.7,70932283,8779.45
19-Nov-24,23361.6,23466.15,23289.85,23403.05,124416813,14636.79
21-Nov-24,23416.2,23426.2,23094.85,23273.45,138011438,13470.14
22-Nov-24,23324.7,23673.5,23319.3,23623.75,111714158,12117.57
25-Nov-24,24037.65,24135.8,23931.95,24058.7,336338536,51488.21
26-Nov-24,24229.75,24229.95,23954,24046.8,67940493,8827.01
27-Nov-24,24040.95,24201.65,24012.5,24171.55,76665263,10047.47
28-Nov-24,24211.9,24378.05,23854.7,23919.6,120709004,15117.46
29-Nov-24,23968.15,24035.45,23853.5,24010.15,84903919,10613.17
02-Dec-24,24033.4,24101.15,23854.8,24072.65,63009101,8094.85
03-Dec-24,24199.5,24347.8,24138.75,24296.55,98619016,13146.99
04-Dec-24,24339.2,24615.6,24314.1,24562.6,106197367,13604.38
05-Dec-24,24596.95,24874.85,24336,24731.25,99477261,13732.94
06-Dec-24,24731.85,24830.85,24562.9,24703.7,80107905,9627.66
09-Dec-24,24648.2,24856.75,24626.4,24722.6,69842679,9159.59
10-Dec-24,24754.45,24838.45,24681.4,24802.95,64355690,8181.2
11-Dec-24,24756.1,24865.7,24696.65,24803.05,58256534,8440.17
12-Dec-24,24717.55,24858.2,24695.8,24726.95,57643930,7937.15
